# ALPHA = 0.05
# NUMBER_OF_TESTS = 39

# _SET1_  VARIABLE = Microglia-vascular (set)
# _SET1_  NGENES = 45
# _SET1_  P-VALUE = 5.54519e-05
_SET1_   GENE     CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   9473       1   28164055   28223196    224      60  460426       1.5441      0.02086   -2.2204e-16       1.5441
_SET1_   963        1  111378821  111452558    336      37  475742      0.57517      0.15396   -2.2204e-16      0.57517
_SET1_   2212       1  161440205  161499360    236      66  462136       1.6584     0.015013   -2.2204e-16       1.6584
_SET1_   4688       1  183514697  183595056    363      57  467843      0.78712      0.09772   -2.2204e-16      0.78712
_SET1_   5788       1  198573098  198736605    737      78  467266     -0.14536      0.38072   -2.7756e-16     -0.14536
_SET1_   1378       1  207634473  207825110    697      88  463997       6.9888    3.139e-14             0       6.9888
_SET1_   55843      2  143851899  144535921   2357     212  469504      0.40638      0.18392   -2.7756e-16      0.40638
_SET1_   6556       2  219211752  219271617    245      71  466047       -1.288      0.78708   -2.2204e-16       -1.288
_SET1_   942        3  121739209  121849990    368      84  469994    -0.021742      0.32245   -2.7062e-16    -0.021742
_SET1_   54502      4   40415272   40667958   1105     177  468278     -0.26214      0.40038   -2.7756e-16     -0.26214
_SET1_   7097       4  154570404  154637243    298      52  467285      0.57583      0.14678   -2.2204e-16      0.57583
_SET1_   2533       5   39095354   39305759    936     101  471098      -2.2427      0.96012   -4.4409e-16      -2.2427
_SET1_   1462       5   82732493   82888122    642     111  466499      0.90413      0.07548   -2.2204e-16      0.90413
_SET1_   1794       5  169029251  169520386   2325     206  470395      -0.5008      0.50162   -2.2204e-16      -0.5008
_SET1_   221472     6   36938423   37006845    446      86  465373      -1.1451      0.72727   -2.2204e-16      -1.1451
_SET1_   313        7   36542549   36799154   1209     136  468680       1.7332     0.011402   -2.2204e-16       1.7332
_SET1_   6916       7  139443047  139730125   1245     147  467192        2.034    0.0056597   -4.4409e-16        2.034
_SET1_   4481       8   15955387   16085300    770      81  468322     -0.35084      0.46042   -2.7756e-16     -0.35084
_SET1_   6503       8  134038973  134150604    628      52  470103      0.68348      0.12163   -2.2204e-16      0.68348
_SET1_   1612       9   90077601   90333566   1430     160  470574     -0.28578      0.40219   -2.7756e-16     -0.28578
_SET1_   6850       9   93529012   93670842    838     115  472623       3.2872   7.2474e-05   -4.4409e-16       3.2872
_SET1_   4360      10   18063332   18210091     61      28  251056      0.67514      0.10292   -2.2204e-16      0.67514
_SET1_   54518     10   26692253   26866732    882     100  473028     -0.37791      0.43668   -2.7756e-16     -0.37791
_SET1_   118788    10   98343069   98515279    745     123  469540      0.50149       0.1544   -2.2204e-16      0.50149
_SET1_   6688      11   47366409   47435127    312      40  463802       5.6916   3.9174e-10             0       5.6916
_SET1_   64231     11   59929080   59987139    231      42  470004       5.6478        5e-10             0       5.6478
_SET1_   58475     11   60110949   60173427    229      37  465992       1.5587     0.022021   -2.2204e-16       1.5587
_SET1_   3587      11  117822106  117882198    249      58  466509       -1.069       0.7219   -2.2204e-16       -1.069
_SET1_   120425    11  118054442  118130809    382      36  471306        1.386     0.034108   -2.2204e-16        1.386
_SET1_   9332      12    7613412    7691414    300      68  465575     -0.11823      0.36629   -2.6368e-16     -0.11823
_SET1_   64581     12   10259376   10317868    292      44  474776      -1.0711      0.73045   -2.2204e-16      -1.0711
_SET1_   51411     12   51664822   51753446    344      36  467904       2.2273    0.0039639   -4.4409e-16       2.2273
_SET1_   3071      12   54856495   54946899    345      76  464714     -0.03121      0.31298   -2.7062e-16     -0.03121
_SET1_   3936      13   46690058   46791459    510      91  469659       2.7155   0.00063614   -4.4409e-16       2.7155
_SET1_   79895     15   50140435   50446419   1207     115  469028       2.9647   0.00023136   -4.4409e-16       2.9647
_SET1_   3687      16   31331488   31404320    241      43  461330       1.6921     0.013632   -2.2204e-16       1.6921
_SET1_   23533     17    8772233    8904029    594      83  464454      -1.5567      0.85424   -2.2204e-16      -1.5567
_SET1_   752       17   43264192   43334685    246      79  464170      -1.8728       0.9142   -2.2204e-16      -1.8728
_SET1_   7409      19    6737679    6867377    684     123  471243      0.61099      0.13326   -2.2204e-16      0.61099
_SET1_   84106     19    8544940    8602538    310      44  471486      0.63585      0.14309   -2.2204e-16      0.63585
_SET1_   10288     19   54767675   54820033    219      47  469687        2.855   0.00046778   -4.4409e-16        2.855
_SET1_   10859     19   55093384   55159007    418      37  470517       4.2072   2.2035e-06             0       4.2072
_SET1_   3055      20   30604991   30699659    340      67  462155     -0.54336      0.52844   -2.2204e-16     -0.54336
_SET1_   64092     21   15847549   15990723    758     111  470514      0.25455      0.21869   -2.7756e-16      0.25455
_SET1_   27128     22   37643495   37721389    403      94  468184       1.3411     0.029677   -2.2204e-16       1.3411

# _SET2_  VARIABLE = Perivascular (set)
# _SET2_  NGENES = 59
# _SET2_  P-VALUE = 2.0287e-06
_SET2_   GENE     CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET2_   9473       1   28164055   28223196    224      60  460426       1.5441      0.02086   -2.2204e-16       1.5441
_SET2_   1441       1   36921644   36983915    266      56  472708      0.93912     0.086199   -2.2204e-16      0.93912
_SET2_   963        1  111378821  111452558    336      37  475742      0.57517      0.15396   -2.2204e-16      0.57517
_SET2_   2212       1  161440205  161499360    236      66  462136       1.6584     0.015013   -2.2204e-16       1.6584
_SET2_   5788       1  198573098  198736605    737      78  467266     -0.14536      0.38072   -2.7756e-16     -0.14536
_SET2_   1378       1  207634473  207825110    697      88  463997       6.9888    3.139e-14             0       6.9888
_SET2_   55843      2  143851899  144535921   2357     212  469504      0.40638      0.18392   -2.7756e-16      0.40638
_SET2_   9595       2  158261131  158335604    256      67  465209       1.2639     0.050876   -2.2204e-16       1.2639
_SET2_   6556       2  219211752  219271617    245      71  466047       -1.288      0.78708   -2.2204e-16       -1.288
_SET2_   942        3  121739209  121849990    368      84  469994    -0.021742      0.32245   -2.7062e-16    -0.021742
_SET2_   7096       4   38787876   38841814    250      38  475872        1.497     0.027892   -2.2204e-16        1.497
_SET2_   54502      4   40415272   40667958   1105     177  468278     -0.26214      0.40038   -2.7756e-16     -0.26214
_SET2_   7097       4  154570404  154637243    298      52  467285      0.57583      0.14678   -2.2204e-16      0.57583
_SET2_   55016      4  164435450  165340093   4305     210  471687     -0.29618      0.41768   -2.7756e-16     -0.29618
_SET2_   2533       5   39095354   39305759    936     101  471098      -2.2427      0.96012   -4.4409e-16      -2.2427
_SET2_   10788      5   75664131   76013957   1606     195  470319       2.9411   0.00026243   -4.4409e-16       2.9411
_SET2_   170591     5   76110826   76227056    503      68  463985      0.32017      0.20193   -2.7756e-16      0.32017
_SET2_   1462       5   82732493   82888122    642     111  466499      0.90413      0.07548   -2.2204e-16      0.90413
_SET2_   1794       5  169029251  169520386   2325     206  470395      -0.5008      0.50162   -2.2204e-16      -0.5008
_SET2_   221472     6   36938423   37006845    446      86  465373      -1.1451      0.72727   -2.2204e-16      -1.1451
_SET2_   313        7   36542549   36799154   1209     136  468680       1.7332     0.011402   -2.2204e-16       1.7332
_SET2_   22797      7  115565202  115834950   1041      69  464616      -1.4204      0.82004   -2.2204e-16      -1.4204
_SET2_   6916       7  139443047  139730125   1245     147  467192        2.034    0.0056597   -4.4409e-16        2.034
_SET2_   4481       8   15955387   16085300    770      81  468322     -0.35084      0.46042   -2.7756e-16     -0.35084
_SET2_   6503       8  134038973  134150604    628      52  470103      0.68348      0.12163   -2.2204e-16      0.68348
_SET2_   1612       9   90077601   90333566   1430     160  470574     -0.28578      0.40219   -2.7756e-16     -0.28578
_SET2_   6850       9   93529012   93670842    838     115  472623       3.2872   7.2474e-05   -4.4409e-16       3.2872
_SET2_   89846      9   95674601   95808518    601      59  473363       1.2749     0.039753   -2.2204e-16       1.2749
_SET2_   4360      10   18063332   18210091     61      28  251056      0.67514      0.10292   -2.2204e-16      0.67514
_SET2_   54518     10   26692253   26866732    882     100  473028     -0.37791      0.43668   -2.7756e-16     -0.37791
_SET2_   118788    10   98343069   98515279    745     123  469540      0.50149       0.1544   -2.2204e-16      0.50149
_SET2_   6688      11   47366409   47435127    312      40  463802       5.6916   3.9174e-10             0       5.6916
_SET2_   64231     11   59929080   59987139    231      42  470004       5.6478        5e-10             0       5.6478
_SET2_   643680    11   59958726   60045575    340      31  474254       6.2233   1.6254e-11             0       6.2233
_SET2_   51338     11   60013014   60086445    270      40  476507       7.8305   1.3771e-18             0       7.8305
_SET2_   58475     11   60110949   60173427    229      37  465992       1.5587     0.022021   -2.2204e-16       1.5587
_SET2_   3587      11  117822106  117882198    249      58  466509       -1.069       0.7219   -2.2204e-16       -1.069
_SET2_   120425    11  118054442  118130809    382      36  471306        1.386     0.034108   -2.2204e-16        1.386
_SET2_   9332      12    7613412    7691414    300      68  465575     -0.11823      0.36629   -2.6368e-16     -0.11823
_SET2_   64581     12   10259376   10317868    292      44  474776      -1.0711      0.73045   -2.2204e-16      -1.0711
_SET2_   3071      12   54856495   54946899    345      76  464714     -0.03121      0.31298   -2.7062e-16     -0.03121
_SET2_   3936      13   46690058   46791459    510      91  469659       2.7155   0.00063614   -4.4409e-16       2.7155
_SET2_   342184    15   33047745   33521934   2933     224  468683      0.72805      0.10981   -2.2204e-16      0.72805
_SET2_   79895     15   50140435   50446419   1207     115  469028       2.9647   0.00023136   -4.4409e-16       2.9647
_SET2_   3687      16   31331488   31404320    241      43  461330       1.6921     0.013632   -2.2204e-16       1.6921
_SET2_   23533     17    8772233    8904029    594      83  464454      -1.5567      0.85424   -2.2204e-16      -1.5567
_SET2_   752       17   43264192   43334685    246      79  464170      -1.8728       0.9142   -2.2204e-16      -1.8728
_SET2_   342510    17   72596022   72654897    302      41  470990      0.32716      0.21101   -2.7756e-16      0.32716
_SET2_   7409      19    6737679    6867377    684     123  471243      0.61099      0.13326   -2.2204e-16      0.61099
_SET2_   84106     19    8544940    8602538    310      44  471486      0.63585      0.14309   -2.2204e-16      0.63585
_SET2_   10288     19   54767675   54820033    219      47  469687        2.855   0.00046778   -4.4409e-16        2.855
_SET2_   10859     19   55093384   55159007    418      37  470517       4.2072   2.2035e-06             0       4.2072
_SET2_   6614      20    3657617    3728213    318      52  468171      0.70071       0.1187   -2.2204e-16      0.70071
_SET2_   9770      20    4750669    4839291    562     111  474836     -0.40179      0.44534   -2.7756e-16     -0.40179
_SET2_   3055      20   30604991   30699659    340      67  462155     -0.54336      0.52844   -2.2204e-16     -0.54336
_SET2_   64092     21   15847549   15990723    758     111  470514      0.25455      0.21869   -2.7756e-16      0.25455
_SET2_   3753      21   35780910   35919573    326      50  470541      0.58202      0.14503   -2.2204e-16      0.58202
_SET2_   27128     22   37643495   37721389    403      94  468184       1.3411     0.029677   -2.2204e-16       1.3411
_SET2_   150372    22   42766413   42868086    565      64  461894       0.1761      0.25247   -2.7756e-16       0.1761

# _SET3_  VARIABLE = T-cell-mixed (set)
# _SET3_  NGENES = 72
# _SET3_  P-VALUE = 0.00054123
_SET3_   GENE        CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET3_   864           1   25216002   25326648    548      93  462762        1.389     0.026422   -2.2204e-16        1.389
_SET3_   3932          1   32681840   32761766    230      63  469319     -0.75844      0.66145   -2.2204e-16     -0.75844
_SET3_   963           1  111378821  111452558    336      37  475742      0.57517      0.15396   -2.2204e-16      0.57517
_SET3_   26191         1  114346433  114449375    303      57  458992     -0.79483      0.60689   -2.2204e-16     -0.79483
_SET3_   914           1  117262057  117321851    242      77  465052      -1.4612      0.82966   -2.2204e-16      -1.4612
_SET3_   9047          1  156766035  156821640    208      44  472120       3.0683   0.00021904   -4.4409e-16       3.0683
_SET3_   149628        1  158866337  158956849    442      68  471264    0.0036568      0.30771   -2.6932e-16    0.0036568
_SET3_   114836        1  160444820  160528052    399      57  469723       0.7602      0.11687   -2.2204e-16       0.7602
_SET3_   257106        1  161006731  161074760    257      62  468103       2.5428    0.0013055   -4.4409e-16       2.5428
_SET3_   919           1  167389877  167522847    703     157  465469      -1.0216      0.69037   -2.2204e-16      -1.0216
_SET3_   81563         1  184321150  184608155   1267      85  463769      0.50937      0.15844   -2.2204e-16      0.50937
_SET3_   5788          1  198573098  198736605    737      78  467266     -0.14536      0.38072   -2.7756e-16     -0.14536
_SET3_   80342         1  209894393  209965668    268      35  471241      0.27666      0.24713   -2.7756e-16      0.27666
_SET3_   7535          2   98295031   98366990    253      46  459552      0.57547      0.14817   -2.2204e-16      0.57547
_SET3_   55843         2  143851899  144535921   2357     212  469504      0.40638      0.18392   -2.7756e-16      0.40638
_SET3_   9595          2  158261131  158335604    256      67  465209       1.2639     0.050876   -2.2204e-16       1.2639
_SET3_   3676          2  182286619  182412474    518      86  465156     -0.62104      0.53631   -2.2204e-16     -0.62104
_SET3_   6775          2  191884302  192072404    670     110  468721      0.27678      0.21336   -2.7756e-16      0.27678
_SET3_   9262          2  196988307  197071336    396      46  466800    -0.087873      0.35141   -2.6368e-16    -0.087873
_SET3_   10225         3  111225926  111394843    657     105  460163      0.54677       0.1453   -2.2204e-16      0.54677
_SET3_   10417         4    1150720    1237750    374      65  465076      0.57121      0.14863   -2.2204e-16      0.57121
_SET3_   401124        4   36248237   36356407    458      84  470186      0.58848      0.13665   -2.2204e-16      0.58848
_SET3_   399           4   40157631   40256384    444      98  468445        2.096    0.0044361   -4.4409e-16        2.096
_SET3_   51316         4   84001201   84070911    233      70  461981     -0.30303      0.41087   -2.7756e-16     -0.30303
_SET3_   2533          5   39095354   39305759    936     101  471098      -2.2427      0.96012   -4.4409e-16      -2.2427
_SET3_   133418        5   49682026   49772234    384      36  456576      0.97254     0.074244   -2.2204e-16      0.97254
